id,category,sub-category,district,circle,village,latitude,longitude,How many times did you go to the unit until it was open?,What is the type of the road available to the unit?,How much distance should one travel from the unit to avail public transport facility? (Approx in K.M),What is the type of the mobile network available at the unit?,What are different Mobile network service providers available at the location of the unit?,What is the type of structure of the unit?,What is the type of security available for the unit?,What are the working hours of the unit?(Ex: 9.00A.M-5.A.M),What are the working days of the unit?,How many Technical staff are employed in the unit?,How many Non Technical staff are employed in the unit?,Where do you get drinking water from for using at the unit?,Where do you get water for operational purposes for the unit?,Are there toilets available for public and employees' usage at the unit?,How do you deal with the agricultural waste generated from the unit?,Are the premises of unit cleaned with disinfectant regularly?,How frequently are the premises at the unit cleaned with disinfectant in a week?,Do you have grid connection for energy supply for the unit?,How many hours per day are you facing power cuts in the unit?,What is the alternative energy source available for the unit?,How many hours do you rely on the alternative energy source in a day for the unit?,Is there landline connectivity for the unit?,Does the unit have wired internet connection?,How do you maintain records for operations of the unit?,What are the areas the unit gets support from government agencies (not for your customers)?,Do you get any support from NGO(s) for the unit?,Are you using any digital technologies that can be used in the unit?,What is the type of products stored in the unit?,How does the unit advertise about the services available?,What is the average operational cost per month to run the unit?(Excluding Salary of the Employees),What are the products purchased by the customers from the unit?,What is the average cost per unit to store in the unit?(In Rupees),Which type of customers store the produce in the unit?,How does the customers transport the goods to store in the unit?,How many cubic meters are available for storage?,Do you have a cold storage facility?,How often did you need to throw away agricultural produce last week?,How do you document wastage of food?
6138,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59863,93.84047,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,600,monday#tuesday#wednesday#friday#saturday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,12.0,no,1,none
6139,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59857,93.84033,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#friday#saturday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,12.0,no,1,none
6140,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59842,93.84023,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#wednesday#tuesday#thursday#friday#saturday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,12.0,no,1,none
6141,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59825,93.84068,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,600,monday#tuesday#wednesday#thursday#friday#saturday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,12.0,no,1,none
6142,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59831,93.84064,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#friday#saturday#thursday#wednesday#tuesday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,11.0,no,1,none
6143,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59866,93.84052,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,12.0,no,1,none
6144,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59873,93.84078,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"pakka/permenant(steel,concrete,etc.,)",none,540,monday#wednesday#tuesday#thursday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,12.0,no,1,none
6145,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59808,93.84069,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,600,monday#wednesday#tuesday#thursday#friday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,10.0,no,1,none
6258,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.5978,93.84085,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,10.0,no,1,none
6259,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59777,93.8411,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"pakka/permenant(steel,concrete,etc.,)",none,480,monday#tuesday#thursday#wednesday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,7,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,12.0,no,1,none
6260,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59767,93.84098,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,7,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting etc.,1-100,farmers,head load,8.5,no,1,none
6261,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.5978,93.84117,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#wednesday#thursday#tuesday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,7,yes,5.0,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,8.7,no,1,none
6262,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.597790000000003,93.84115,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#saturday#friday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,12.0,no,1,none
6263,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59765,93.84094,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,480,monday#tuesday#wednesday#thursday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,7,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,8.0,no,1,none
6264,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59771,93.84118,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#wednesday#tuesday#thursday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,7,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting.,1-100,farmers,head load,8.6,no,1,none
6265,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59783,93.84116,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,480,monday#tuesday#wednesday#thursday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,12.0,no,1,none
6266,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59778,93.84122,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#wednesday#tuesday#thursday#friday#saturday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,12.0,no,1,none
6267,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59801,93.84117,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"pakka/permenant(steel,concrete,etc.,)",none,540,monday#tuesday#wednesday#thursday#friday#saturday#sunday,0,0,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,12.0,no,1,none
6268,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59786,93.84117,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#friday#saturday#sunday,0,0,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,6.5,no,1,none
6269,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59788,93.841,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#wednesday#tuesday#thursday#friday#saturday#sunday,0,0,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,10.0,no,1,none
6270,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59796,93.84131,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#saturday#sunday#friday,0,0,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,12.0,no,1,none
6271,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59846,93.84285,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,12.0,no,1,none
6272,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59845,93.84286,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,10.0,no,1,none
6273,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59791,93.84124,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#sunday#saturday#friday,0,0,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,10.0,no,1,none
6274,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59798,93.84106,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#friday#saturday#sunday,0,0,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,9.5,no,1,none
6275,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59845,93.84284,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"pakka/permenant(steel,concrete,etc.,)",none,540,monday#tuesday#wednesday#saturday#sunday#friday#thursday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,12.0,no,1,none
6276,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59927,93.84317,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,12.0,no,1,none
6277,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59917,93.84327,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,no,N/A,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,12.0,no,1,none
6278,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59868,93.84279,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#friday#saturday#thursday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,12.0,no,1,none
6279,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.5991,93.84323,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,12.0,no,1,none
6280,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59913,93.84322,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,12.0,no,1,none
6281,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.599220000000006,93.8433,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,564,monday#tuesday#wednesday#thursday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,12.0,no,1,none
6282,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59907,93.84324,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#thursday#wednesday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,12.0,no,1,none
6283,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.5991,93.84327,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,no,N/A,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,8.5,no,1,none
6284,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.599,93.84324,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#friday#sunday#saturday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,12.0,no,1,none
6285,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59794,93.84111,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#friday#saturday#sunday,0,0,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,10.0,no,1,none
6410,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59822,93.84172,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,480,monday#tuesday#wednesday#thursday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,8.5,no,1,none
6411,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.598340000000004,93.84111,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#saturday#sunday#friday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,8.5,no,1,none
6412,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.5992,93.84189,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#saturday#friday#sunday,1,1,ground water,ground water,no,burnt within the premises,no,N/A,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,8.4,no,1,none
6413,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59921,93.84133,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,8.6,no,1,none
6414,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59829,93.84163,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#thursday#friday#sunday#saturday#wednesday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,10.6,no,1,none
